25506	planning go russia culture smiling really common even strangers heard russians smile laugh unless something funny something makes happy strange insult anybody russia smile
78754	discussion friend usually understand traveling east jet lag worse traveling west however time difference hours posed would difference directionality time shift makes difference time day destination pm hrs difference date friend countered time difference destination per sé makes difference length daylight flight traveling east fly sun would cause perceived days compressed traveling west day would extended view made difference like scientifically sound proof either one hypotheses personal experience also much appreciated
1444	road handy scales home without making appointment see doctor else could find scales determine road weight useful say travel medicine weight related
7586	week go head europe made epic faux pas instead ordering visa debit card euro added ended euro cash take back currency exchange place charge fee put onto card etc really want travelling around europe cash hand especially staying hostels could stolen euro cards banks could dump cash access need start trip france weeks like temporary bank account
8105	travelling family party east coast us canada people know travelling party means often need keep contact seeing different things trying meet etc wondering easy get prepaid sims australian phones use catches aware sims used canada toronto us restrict us ones data quotas smart phones
36268	looking flights boston paris see two non stop flights different travel duration itinerary air france takes h delta takes h travel duration typically due type airplane route something else another example h difference
17839	straightforward way get gatwick airport paddington station london using public transport mostly interested travel time general smoothness trip e g buying one ticket whole trip would nice price secondary concern
91057	firstly sorry wrong place ask really seem find answer anywhere question rationale behind hook turns never performed one think understand one performed reason yet say stupid want understand used according wikipedia got trams right way etc wikipedia page hook turns also link really interesting newspaper article said prior st september melbourne right hand turns hook turns anyway advantage hook turns looked diagrams really understand turning right right lane would affect trams turning right left lane hook turns used safety e easier see approaching trams
3507	westerners need visa visit iran first need letter invitation able apply visa people get travel special visa agencies online trustworthy agencies experiences quality duration
51636	live outside london well beyond london travel zones times year visit london day typically take national rail journey terminus make two three underground journeys zone usually buy peak one day travelcard convenient single ticket used parts journey however wonder whether obtain oyster card perhaps visitor oyster card top travelling london buy peak return national rail part journey would save money
129462	since priority avoid using priority seats busses trains etc however see people priority occasionally using seats wonder general code etiquette continue avoid using priority seats even vacant seats may disabled people
58807	someone non european nationality french carte de séjour freely enter travel particularly air france unfortunate events checking news said schengen visas banned none say anything carte de séjour holders knew earlier booked late worried might able go come student real inconvenience thing happens
63927	visitor us canada possible use canadian money especially coins businesses us vending machines
5561	seen several sites places ukraine poland drive tanks shoot various weapons soviet union http stayinkiev com en shooting tourshttp www ukraineconnections co uk military adventures htmhttp www bastion panzer com pl travelling around many western european countries expect sorts experiences interested war weapons places think fire guns like ak drive old russian tanks need suggestions places east going europe sloveniacroatiaslovakiapolandhungaryi hope eastern european members could point right direction
441	first started travelling internationally years ago young naive bought international driver license trip united states discovered needed needed licence country photo time photo licences relatively new australia question case everywhere countries really permit foreigners drive without international licence need full list countries answer yes couple examples fine
126908	airline meal portions small even long haul flights sometimes even enough children let alone adults assumptions would like submit question position know genuine reason generic photo illustration purposes hungry passengers might choose another airline next time think winning marketing strategy answers say larger meals necessary passengers burn lot calories sitting point entirely moot people get hungry body gets less eat used amount burned calories single day causes hunger much contrary – lots sport tired hungry
52669	weighed kg could check kg luggage free getting kg transported ticket price weigh kg kg lighter yet pay luggage limit pay excess charges luggage say kg exceeds kg limit pay transporting kg could cost person transporting kg airline fairer policy charges appropriately based actual mass transported
106944	trip usa planned citizen montenegro good standing americans need apply visa order visit possible issue visited iran earlier year tourist bit worried may declined reason take chances schedule interview embassy worried following scenario consul approves visa request issued visai book flights travel nysome tsa immigration officer decides let country alli waste lot time money take first flight backis possible someone airport override embassy decision deny entry legal reason visit iranian visa passport concerned may turned back security reasons
2497	last week october plan go brussels leaving zurich switzerland already research tried get train ticket train really fast h one way ticket persons chf also tried budget airlines europe like easyjet airberlin nothing really cheap possibilities get
166849	cases tap water drinkable default simply boiling make drinkable provided water look clear example apartment pridnestrovi tap connected cold water supply lukewarm hot water supply asked host said boil water cold water supply drink would water drinkable boil water lukewarm hot water supply instead
25029	pretty much wherever go india come across wheeled autos auto rickshaws normally look like places want get one office cabin go pay small fee get fixed price trip long successfully communicate want go gives known low price set told almost autos meter locals handle shorter journeys however since fairly obvious anyone looking local normally trying get auto outside hotel bar office never seem want use meter leaves two options one avoided hop give destination negotiate price arrival seriously never get massively ripped negotiate haggle fixed price set give good deal know price start haggle give bad deal strategies use ensure negotiate decent price trip example variability first trip paid thought good price turned times yesterday went hotel meet friends mid evening paid twice friends negotiated return late night rate
78790	international power converter looks like one bought mine several years ago exact one used converter power us phone battery charger barcelona yesterday today rome though getting power update told adapter converter far able tell spain italy power standards converter indicator light comes indicator light charger tried plugging tablet detect power either devices rated input v according text stamped plugs also usb charger european adapter charges phone tablet fine needing two batteries get day tourism hence desire use battery charger usb battery charger ony reason adapter thing plugged started debugging find electronics store tomorrow look problem converter something else possibly including hotel issues place new well appointed
19911	arriving lisbon fairly late sunday fair amount baggage usually used aerobus works fine got baggage usual long day time get lisbon looking taxi going cost lisbon airport site says euros would fine follow link provide online taxi booking site quotes euros less fine airport site simply way date booking site overcharging expect pay approximately get hotel city center near marquês pombal case
53190	live us contemplating travel europe next spring taking drone couple extra batteries carry get aerial shots batteries mah wh phantom mah wh inspire
158665	wanted go friend scotland days would arrive edinburgh plane wanted rent car could go wanted hike would pay double price young driver fee would make whole trip really expensive five days even taking account plane tickets oil food wondering taking bus train get itinerary good hike would last days hitchhiking would doable even short span
80329	many hotels stayed stars ratings provided slow wi fi speed somewhere around mbps frequently falls however find hotel provides terrible wi fi environment anything still take action hotel search websites many hotels tagged free wi fi even hi speed wi fi reliable experience note asking whether possible know quality wi fi hotel advance posted question ask deal find hotel provides terrible wi fi usually get going cafe wi fi still cafe might provide good connection also want use mac midnight cafes open general also make sure contract local sim g lte tethering capability still tethering fails connect frequently many cases happening right shanghai hotel terrible cafes tried including starbucks suck china unicom g lte slow even without vpn really stressful still anything assure good network environment except changing hotel current booking ends point want use mac whenever want including midnight since part job working traveling minimum requirement stable access github stack overflow fast google search responses need much speed around mbps sufficient tolerate mb list countries required ask hong kong china shanghai beijing occurred singapore japan well south korea never bothered regard though major cities full terrific wi fi cafes
16331	know want fill every seat take literally want overbook statistical percentage shows course leads bumping passengers actually show statistical formulas predict one could also define fill every seat sell every ticket point overbooking economic point view seat would filled soon ticket sold whether passenger showed concern long ticket paid passenger wanted change flights could charged penalty cover expected loss replacement closer flight time higher penalty full plane crowded plane thus unpleasant plane plane every ticket sold shows actually nicer ride would also easier plane would smaller load airlines persuaded change objectives passengers favour bumping less crowding would make sense passengers push airlines adopt solutions charging tickets compensate lost overbooking option would idea better forcing passengers buy first class tickets want avoid bumped
37324	travelling chennai international airport later month short trip two days around chennai go mumbai need store away two standard international travel suitcases two days instead lugging around facility like cloak room international terminal put luggage need onward journey able put anyone contact information facility would great tried find information online clear every post says something outside terminal safe put luggage also posts couple years old know chennai airport undergone huge renovations period
169932	suppose travel us stay prolonged period time meet registered physician prescribe meds notes eu resident neither us passport green card mind prescriptions available us stores
972	heard museum near stockholm children make experiments chemistry physics completely forgot name help find information english available analogs museum european countries
116687	situtation team meeting coming situated us brazil wish call coworker pakistan arriving number difference calling number cellphone us dial usual
47568	possible buy cheapest ticket refundable ticket enter departure hall singapore airport clear immigration go arrival area meet wife even clears thru immigration desk reason give surprise help document handling thanks help p question may asked different formats earlier keen knowing singapore airport may meet greet services would last resort
464	going visit spain wife worried thieves spain cities aware ways protect eg barcelona reputation pickpocketing warranted
10710	istanbul week tip restaurants
38363	noticed mattresses pillows hotels tend softer used get good night sleep like home anything super special going weird medical stuff firmer mattress pillow home notice difference hotels sometimes waking bit backache anything hotel room making reservation firm bed within constraint fly try check baggage bring something pack want sleep floor firm
4573	travelling hong kong noticed signs several vendors advertising prices 元 character visit shanghai recognized symbol yuán since hong kong currency confused vendors accept renminbi hong kong vary depending go acceptance non acceptance universal exchange rate apply hkd rmb considered interchangeable hong kong
20446	travelling exotic land far home go withdraw money local atm local currency atm swallows card lucky might get useful reason displayed screen usually involved contacting bank far far away assume atm installed actual bank normally happens circumstances get card back atm must get new one issued back home get back long would normally take could complications stick around town contact bank home immediately due time differences home weekend public holiday need catch flight case cross border would breaking terms visa please submit answers get money wired etc question want focus getting card new card
111071	coming australia visit dad bridport uk dorset want drive bristol see brunel museum want direct see clifton suspension bridge way plan driving journey like get paper map question get driving paper maps dorset
81376	india eat rice using fingers generally west fork spoon used tried eating rice spoon feel satisfied eat dry rice mix curry vegetables eat hands way eat rice hands front westerners appear disgusting disgusting mean feel like vomiting looking away avoid even though india eat fingers many people eat whole palm covered food indeed looks disgusting avoid hurting following different etiquette certainly want maintain degree cleanliness
3041	traveled ireland amazed find water sinks home restaurants public separate taps hot cold water use cold water hands freeze use hot water hands burn people use tool plumber shops mix accommodation
176097	plan visit europe september october year visiting germany berlin czech republic prague france paris uk london ideal dress wear used moderate climates india around degree celsius
5085	father big lighthouse fan know wants spend next holidays country europe see lot lighthouses obviously landlocked country country europe significantly lighthouses
30178	apart western countries like australia usa visit taiwan able find dishes typically encounter chinese restaurant australia united states sweet sour pork honey chicken mongolian lamb beef fried ice cream two main theories one chinese restaurant food totally made similarity food anywhere world case better give trying find right location seems case fried ice cream wikipedia suggests artificial modern invention maybe visited wrong location china big place perhaps visiting another area inner mongolia would find looking dishes either un modified version served western countries chinese restaurants wikipedia article chinese restaurant mentions additionally consequential component chinese emigration illegal origin notably fuzhou people fujian province wenzhounese zhejiang province mainland china specifically destined work chinese restaurants new york city beginning fujian province right next taiwan major influence seems plausible chinese restaurant dishes coming fujian would seen taiwan anywhere find dishes feature western countries chinese restaurants also identify right kind eatery countries
102371	men mostly located duomo square piazza del duomo try tie something tourists wrists ask money fallen many times also friends visit milan encounter issue milan case best solution get rid men likely see police officer around police speak english
9194	moment driving around québec noticed green traffic light blinking constant assumed allowed drive situations however difference first guess blinking light indicates careful left turning traffic opposite direction always true exactly difference
144362	turn airplane mode land finish taxiing plane seen turn landing taxiing never heard official rule stating one correct
90093	travelling amsterdam bangkok via helsinki bought ticket finnair filled web form said one first name enough also laid foolishly fill middle name first name last name correctly filled passport first name middle name given names may cause confusion ok seeing layover helsinki even stupid able depart amsterdam helsinki name change occur
7154	understand legal us citizen spend days poland leave one day enter another day period sourcesi called polish embassy new york said need visa long stay days time visited office foreigners warsaw ask visa said need one person talked suggested visit ukraine one day finally called us embassy warsaw also said need visa long leave non schengen country every days seems like contradiction schengen rules days day period sources contacted giving information person us embassy warsaw referenced bi lateral agreement us poland details contacted consul us embassay warsaw phone according consul rule days within days apply us citizens poland personally verified polish border guards aware extra permission us citizens explained official documentation law created declaration polish government form diplomatic note authored april polish government us government official documentation diplomatic note april anywhere online
37875	going austria hiking switzerland accurate maps available online free anything similar austria find central place covers whole austria includes information swiss maps include would especially interested colored terrain ° steep populations alpine ibex
13300	taken fiancée paris twice first st anniversary th times troubles guys bothering us around sacré coeur montmartre hang around front entrance park pester tourists sort strange scheme involving tying string people fingers tell anyone ensnared trick ends pestered buying bit wool euros often managed get past immediately saying cases persistent cases continually grabbed us continued shout us escaped one case physically pull one fiancée gripping arm tightly trying tie string hand exactly enjoyable trying relaxing holiday end resorted walking long set stairs left park coming back top entrance exhausting left us uncomfortable heat one thing noticed police periodically appear sellers run hide side roads case treated sight three armed officers chasing one tackling ground much enjoyment everyone watching deal guys breaking law best way deal love everything paris especially sacré coeur guys annoyance prefer avoid
2042	heard countries malaria dengue fever endemic local residents built resistance diseases contracting rare impossible true possible long term travelers expatriates build resistance
89084	supposed write something bill get hand waiter credit card since need receipt wait waiter bring things back process asking check till walk receipt
3070	know charter helicopter expensive possible go scheduled flight helicopter connections
1023	anonymous ov chipkaart dutch public transport electronic card dutch banking card words foreigner goes netherlands occasionally options recharge ov chipkaart either cash ideally banknotes credit card would getting nominative card enable recharge website without dutch banking card
